headline_clean,label,source
Mark Robinson vows to stay in N.C. governor's race following report he made inflammatory comments on a porn site,0,NBC
Harris Trump cash dash: Former president looks to flip script with fundraising swing in oil country,1,FoxNews
Poll: Trump has edge over Biden in potential 2024 rematch,1,FoxNews
Bears legend Dick Butkus takes shot at Packers' Aaron Rodgers after getting verified on Twitter,1,FoxNews
Stewart Rhodes says fellow Oath Keepers were 'stupid' to storm the Capitol on Jan. 6,0,NBC
Soon Chung Park worked long days as single mom to bring 5 kids from Korea to U.S.,0,NBC
Women banned from universities in Afghanistan by the Taliban,0,NBC
3 great American cities for history buffs and patriotic travelers this summer,1,FoxNews
"Israel Hamas war: ICJ stops short of ordering cease fire, tells Israel to prevent acts of genocide in Gaza",0,NBC
Who was Yahya Sinwar? The Israeli prisoner turned terrorist Hamas leader killed by IDF troops,1,FoxNews
Not all reusable water bottles are created equal these are the best ones,0,NBC
Kamala Harris and the southern border crisis: A timeline,1,FoxNews
Dozens of children drown during Hindu festival in India,0,NBC
'Top secret' Hamas documents show that terrorists intentionally targeted elementary schools and a youth center,0,NBC
"Hamas attack bears hallmarks of Iranian involvement, former U.S. officials say",0,NBC
Bruce Willis holds family tight during Thanksgiving while battling dementia,1,FoxNews
Trump campaign denies it ever agreed to '60 Minutes' interview after CBS claimed he backed out,1,FoxNews
Beatle Ringo Starr reflects on spreading 'peace and love' following the '60s: 'It was part of how we felt',1,FoxNews
Trump says the death of Hamas leader Yahya Sinwar makes a peace deal ‘easier’,0,NBC
Smokey Robinson urges vaccination following harrowing COVID 19 hospitalization,1,FoxNews
Diet Coke obsessed mom from Kentucky reveals her viral collection and 'the joy it brings me',1,FoxNews
Trump launches group to build Black support at Detroit church event,0,NBC
"In connecting Chinese adoptees to birth families, couple makes discovery about China’s one child policy",0,NBC
RFK Jr. shrugs off Biden family corruption allegations: Won't be a 'spear tip to my campaign',1,FoxNews
Shawn Mendes and Camila Cabello break up: We 'will continue to be best friends',1,FoxNews
Trump's name 'incorrectly' used in LA Times' OJ Simpson obituary: 'Freud Lives',1,FoxNews
"Media proposes Trump Harris debate moderated by Martha MacCallum, Bret Baier",1,FoxNews
"Trump blasts Covid relief bill just passed by Congress, demands changes",0,NBC
Jelly Roll gives powerful testimony to Congress on fentanyl: 'I was part of the problem',1,FoxNews
CNN's Brian Stelter forced to address Cuomo sex scandal after network delayed coverage of first accuser,1,FoxNews
"9/11 group blasts Trump for hosting Saudi backed golf league tournament, seeks meeting",0,NBC
Transgender high school volleyball player appears to feature spike that injured opponent in highlight reel,1,FoxNews
Where to buy Covid vaccination card holders,0,NBC
Trump ups his ante with September fundraising haul,1,FoxNews
Cher to hit Victoria's Secret runway after casting controversy,1,FoxNews
Jan. 6 rioters the far right claimed were antifa keep getting unmasked as Trump supporters,0,NBC
"Harris, Trump camps launch dueling ad blitzes to define VP for voters",1,FoxNews
Cardinal Dolan 'upset' that Harris skipping Al Smith Dinner,1,FoxNews
"Trump says 'there will be no third debate,' claiming victory against Harris in Tuesday's showdown",1,FoxNews
"Parliament for new UK Labour government opens with King's Speech, plans for 'national renewal'",1,FoxNews
RNC speakers lean into homophobic and transphobic rhetoric,0,NBC
"Hurricane Helene wreaks havoc across Asheville, NC; National Guard deployed, 119 rescued",1,FoxNews
Floods claim two more casualties as torrential rain batters central Europe,0,NBC
Trump says he was 'surprised' VP Kamala Harris skipped Al Smith dinner: 'Terrible decision',1,FoxNews
Harris campaign office damaged by gunfire in Arizona,0,NBC
"Hundreds waiting at Rafah crossing as it remains closed, says woman trapped in Gaza",0,NBC
Columbia University professor describes Hamas terrorist attacks as 'indigenous Palestinian resistance',1,FoxNews
Harris barnstorms Wisconsin in 1 day swing state tour targeting young voters,1,FoxNews
"Biden, US lawmakers praise death of Hamas leader Yahya Sinwar by Israel: 'The world is a safer place'",1,FoxNews
"Louisiana classifies abortion drugs as controlled, dangerous substances after Gov. Landry greenlights proposal",1,FoxNews
Taylor Swift's Eras Tour leaves US after months of making history and causing chaos,1,FoxNews
U.S. military members discuss seeking conscientious objector status over support of Israel in Gaza,0,NBC
Bob Woodson: Black History Month here's how we celebrate resilience and the promise of 1776,1,FoxNews
Trump criticizes Republicans pushing abortion bans with no exceptions: 'You're not going to win',0,NBC
Axios hit with community note after claiming Harris was never 'border czar',1,FoxNews
'Top Gun: Maverick' star Glen Powell addresses affair rumors with co star Sydney Sweeney,1,FoxNews
"New Alzheimer’s research reveals ‘quiet’ phase of the disease, before symptoms appear",1,FoxNews
Trump immunity case: Supreme Court rules ex presidents have substantial protection from prosecution,1,FoxNews
45+ best deals from Walmart's Black Friday sale to shop right now,0,NBC
"Trump vows to cut business tax rate to 15%, create government efficiency commission led by Elon Musk",1,FoxNews
"FLASHBACK: New Harris campaign senior adviser made several insensitive comments about women, gay people",1,FoxNews
"Russian disinformation peddlers are targeting Harris Walz campaign with fake videos, Microsoft says",0,NBC
"Bruce Willis' daughter gives update on his health, shares famous parents' advice about working in Hollywood",1,FoxNews
"Anne Frank's Nazi arrest in Amsterdam may have stemmed from Jewish businessman's tip, book claims",1,FoxNews
Biden says he and Kamala Harris are 'singing from the same song sheet' as she tries distancing herself,1,FoxNews
Grand Ole Opry honors US military at Salute the Troops event ahead of Memorial Day,1,FoxNews
Meet the American who invented Band Aids: cotton buyer and devoted husband Earle Dickson,1,FoxNews
Reservations for election week getaway sell out in seconds as 'unplugged' travel spot offers steal of a deal,1,FoxNews
Five takeaways from Harris' first major interview as the Democratic nominee,0,NBC
"Randy Travis uses AI for new music after stroke damaged brain, speech",1,FoxNews
Death and heartbreak at every turn in kibbutz near Gaza that was ambushed by Hamas,0,NBC
"How to buy a weighted comforter, the next step in weighted blankets",0,NBC
10 gadgets to help you sleep better,1,FoxNews
"For autoimmune disease sufferers, ginger may 'play a critical role' in controlling inflammation, study finds",1,FoxNews
Children of missing Korean War airman hold US to leave no man behind,1,FoxNews
"Aging speeds up 'massively' at two points in one's lifetime, Stanford study finds: ‘Abrupt changes’",1,FoxNews
"Afghan accused of plotting terror attack worked as CIA guard, officials say",0,NBC
Poll: Biden and Trump tie in Wisconsin head to head matchup,1,FoxNews
Dems run on border bill Republicans say 'was never designed to solve the problem',1,FoxNews
"A shopping guide to Bala fitness gear, from Bangles to Bars",0,NBC
"Poll: Harris, Trump locked in tight race in battleground Pennsylvania",1,FoxNews
'The View' host attacks Brittany Mahomes for indicating support for Trump: 'She's in an interracial marriage',1,FoxNews
"Sensitive skin? Here's what to look for in sunscreen, according to dermatologists",0,NBC
Trump and Mike Johnson zero in on noncitizen voting. It’s already illegal and very rare.,0,NBC
Top five clashes of the Harris Trump presidential debate: 'I'm talking now',1,FoxNews
Dozens killed as '4 schools in the last 4 days' struck in Gaza,0,NBC
"U.S. sees promising 'breakthrough' in Israel Hamas cease fire talks, officials say",0,NBC
"Jan. 6 rioter holding 'stop the steal' sign swung at officers with a Trump flag, FBI says",0,NBC
Top House committee ramps up pressure to obtain 'important' docs on Harris' role in border crisis,1,FoxNews
Rick Scott leads effort to up Secret Service protections after 2nd assassination attempt on Trump,1,FoxNews
NBA great Magic Johnson slammed for calling Obama’s DNC speeches the best in ‘history of our country’,1,FoxNews
"Home hospital care brings ‘phenomenal’ benefits to patients and providers, study finds",1,FoxNews
China’s foreign minister removed from post,0,NBC
Democrats to force vote for protections for IVF as election year messaging heats up,0,NBC
Capitol Police Officer Eugene Goodman offers new Jan. 6 details at trial of QAnon believer,0,NBC
Kurt Cobain and Courtney Love attempted to escape 'craziness' of fame,1,FoxNews
"Trump shooting site gives bird's eye view of 'disorganized' rally scene, witnesses say",1,FoxNews
White House says Biden and Harris weren’t invited to Arlington Cemetery by families of service members killed during Afghanistan withdrawal,0,NBC
"Victoria's Secret fashion show wildest moments included Gisele Bündchen fur flap, $12M bras, awkward exes",1,FoxNews
"Biden administration rigged internal analysis, softening blow of power plant regulations: report",1,FoxNews
FCC looks to fine conservative activists $5 million for false mail voting robocalls,0,NBC
Biden's move to lift financial restrictions on notorious dictatorship triggers backlash,1,FoxNews
Sneakers generated $70B last year. Black retailers saw little of that.,0,NBC
Pauses on embryo transfers out of Alabama leave IVF patients with few options,0,NBC
What's an NFT? Behind the boom for digital collectibles,0,NBC
Pet lovers' roundup: Cool deals on useful pet supplies and accessories,1,FoxNews
"Supreme Court set to overturn Roe v. Wade, leaked draft opinion shows: report",1,FoxNews
New poll reveals Republican Senate candidate deadlocked with Dem in crucial deep blue state,1,FoxNews
Fetterman reams out NY Times for platforming terrorist propaganda after interview with senior Hamas official,1,FoxNews
'Obviously a mistake': Sen. Ted Cruz says he regrets going to Cancún while Texans froze,0,NBC
Meet the everyday heroes commemorated at Nation's 2023 Patriot Awards,1,FoxNews
U.S. welcomes a new Palestinian government after making repeated calls for political reform,0,NBC
"In a win for abortion rights supporters, Ohio voters reject Issue 1",0,NBC
House committee skewers Secret Service director for not answering major questions on Trump assassination attempt,0,NBC
Tens of thousands protest Netanyahu's contentious plan to overhaul Israel's judicial system,0,NBC
Harris' media blitz was a 'massive missed opportunity' to disrupt razor thin race: MSNBC column,1,FoxNews
"James Carville warns Biden every time he listens to the left, he's 'screwed'",1,FoxNews
How Secret Service protocol has changed amid presidential assassination attempts through the years,1,FoxNews
Hakeem Jeffries boasts Democrats are 'effectively' governing as the majority in the House: 'Just the facts',1,FoxNews
How much water do you really need to drink?,0,NBC
This state is counting the human casualties from a drug meant for animals,0,NBC
2 Trump White House officials expected to testify at prime time Jan. 6 hearing Thursday,0,NBC
